participant_code,city,weekend_number_global,property_slug,clutter_treatment,clutter_high,cue_recognition,nasa_tlx_mental,nasa_tlx_physical,nasa_tlx_temporal,nasa_tlx_performance,nasa_tlx_effort,nasa_tlx_frustration,visual_complexity,whole_experiment_time_seconds,choice_task_time_seconds,gender,age,student_status,household_structure,paris_resident,booking_familiarity,belief_thumb_quality,noticed_decoy_checkmark,noticed_decoy_badge,accommodation_preference_open,choice_process_open,belief_thumb_meaning_open,thumb_use_open,feedback_open,failed_comprehension_prize,failed_comprehension_choice_city_weekend,failed_comprehension_no_cancellation,preference_consistency,cued_choice_preference_consistency,n_hotels_in_choice_set,property_page_visits_number,decision_time_seconds,decision_time_imputed,loading_time_seconds,cued_weekend,listing_chosen,listing_clicked,listing_n_clicks,time_on_listing_page_seconds,cluster,cued_listing,checkin,choice_set,would_be_cued,is_substitute_listing,replaced_property_slug
synth0001,arcachon,1,c6x3ovh9dvr1ed78xwzffbcubje69i2lt,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,9,321.23101392760873,FALSE,147.58107461361215,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-02,choice_set_1,FALSE,FALSE,NA
synth0005,le-treport,4,i8zh1ju6,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,NA,NA,9,0,213.62061844579875,FALSE,83.51461546495557,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-27,choice_set_4,FALSE,FALSE,NA
synth0005,arcachon,5,1qe001g0h6cudhqqt5cm1ub179mcgey9y63l9yb5y6jtt2,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-11-27,choice_set_1,FALSE,FALSE,NA
synth0005,arcachon,5,mdbflt0jse4g6t1x3t0f9xdkll0tgck22sfr8ya9g2tc4,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-11-27,choice_set_1,FALSE,FALSE,NA
synth0005,arcachon,5,zlylvpyt26s,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-11-27,choice_set_1,TRUE,FALSE,NA
synth0005,arcachon,5,n-uai-655r4nhskmqq3ga42-9s5d,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,TRUE,TRUE,9,48.9608570409473,2,FALSE,2026-11-27,choice_set_1,FALSE,FALSE,NA
synth0005,arcachon,5,f2mxxwoemwykz5k3p6jfko0emb2mnr8ifrxjvr7ut,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-11-27,choice_set_1,FALSE,FALSE,NA
synth0005,arcachon,5,jkj8jzwriu,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-11-27,choice_set_1,TRUE,FALSE,NA
synth0005,arcachon,5,xkgx25jp4glp0f86b1od9g2cnuwsti89k-4siy9rd571-gftz1djr,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-11-27,choice_set_1,FALSE,FALSE,NA
synth0005,arcachon,5,1xnhosmwaxdxvc7okywbh048tp6hctj5zf6r19us9b4o,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,FALSE,TRUE,5,NA,3,FALSE,2026-11-27,choice_set_1,FALSE,FALSE,NA
synth0005,arcachon,5,n0nygrby47svxh49jo-7vn5r1x0znzyh5y2nljhvhjny2l0,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,8,15.835769269848242,FALSE,142.81326708686538,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-11-27,choice_set_1,TRUE,FALSE,NA
synth0005,arcachon,6,1ro5tuohi1i4f3v87qwv1pdjb0nkwoal8o7iel6onrn3d1e5ptmj7pow,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,FALSE,FALSE,0,NA,1,TRUE,2026-11-27,choice_set_2,FALSE,FALSE,NA
synth0005,arcachon,6,ou6zhrew6qoopnghdg948k1ilteb6w7rx25-k7frido2-3,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-27,choice_set_2,FALSE,FALSE,NA
synth0005,arcachon,6,szwsxlz,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-27,choice_set_2,FALSE,FALSE,NA
synth0005,arcachon,6,2o7-x03c48inkz7sfqx42wmngo,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,TRUE,TRUE,12,233.04182428400964,1,FALSE,2026-11-27,choice_set_2,FALSE,FALSE,NA
synth0005,arcachon,6,5nah5l2pwt0mutirq,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-27,choice_set_2,TRUE,FALSE,NA
synth0005,arcachon,6,w81wq2ilotly6kiat8aie89ejcqztc7,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,FALSE,TRUE,3,NA,3,FALSE,2026-11-27,choice_set_2,FALSE,FALSE,NA
synth0005,arcachon,6,751llpm6kwb58k,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,FALSE,TRUE,13,NA,2,FALSE,2026-11-27,choice_set_2,TRUE,FALSE,NA
synth0005,arcachon,6,6kazs9irp63k9exlanm8g4mx,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-27,choice_set_2,TRUE,FALSE,NA
synth0005,arcachon,6,ptg3sls,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,1,374.99498907499947,FALSE,168.8698301743716,TRUE,FALSE,TRUE,6,NA,3,FALSE,2026-11-27,choice_set_2,FALSE,FALSE,NA
synth0005,arcachon,7,wr5-2wu9nlmj-sk7v34gepypfxsu51x,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,TRUE,TRUE,12,94.8680880072061,1,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,arcachon,7,cwct1kqdd8e,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,arcachon,7,ymzi60-6pr,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,arcachon,7,j3uuxvyars06lum61srim33a,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,FALSE,TRUE,10,NA,3,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,arcachon,7,hq27boujer4awxhycbhc,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,arcachon,7,hmuo1ukk16446da7msllrqzlzzvyoqrcea3414uea1kmtjxj1e,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-20,choice_set_3,FALSE,FALSE,NA
synth0005,arcachon,7,xstnax-nbt4ngv-snjkr8v2eac,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,FALSE,FALSE,0,NA,3,TRUE,2026-11-20,choice_set_3,TRUE,FALSE,NA
synth0005,arcachon,7,b5jehehk9q0w7rnu9txaei2fxdqhmyk6lwhsb28x,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-20,choice_set_3,TRUE,FALSE,NA
synth0005,arcachon,7,d1dwk4ygcmsdocwwkepl6msjfcfmvmrmsntf1kghk1356z9jphux-m4y,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,10,402.4616276829038,FALSE,185.597849547863,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-20,choice_set_3,TRUE,FALSE,NA
synth0005,arcachon,8,z2hr39r7cwpilr3ugwfeu60,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,TRUE,TRUE,13,217.24717158824205,3,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,arcachon,8,zxc2k1pdxfwpmzfrnmybe0hobx8-4g8kicvzkpf22f0g2dkp55demd,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,FALSE,TRUE,13,205.9237112000119,1,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,arcachon,8,j97x2ijgovd4kq7wjdh4rqqju-7cb9cuiqm2l6ymlyu012a4b,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,FALSE,TRUE,1,NA,2,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,arcachon,8,k90uj4n2vwu7sxcivelfnlyeem,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,FALSE,TRUE,9,255.31873456086032,1,FALSE,2026-10-09,choice_set_4,TRUE,FALSE,NA
synth0005,arcachon,8,b4xbr2yjmbyuyn5jm5228uz8s5,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,arcachon,8,q67spi1pfz590at-4y0pzurj15mbg9iy,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,arcachon,8,0z7hfu43ici3ehtx7acgx-14ks,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-09,choice_set_4,TRUE,FALSE,NA
synth0005,arcachon,8,bi3qo-0misecw7gfifpos96f56t8znzb7uufsr-s3jm5,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,FALSE,FALSE,0,NA,2,FALSE,2026-10-09,choice_set_4,TRUE,FALSE,NA
synth0005,arcachon,8,dx5usmo-ptdutdqjfz,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,3,475.35197256179526,FALSE,138.21007435489446,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-09,choice_set_4,FALSE,FALSE,NA
synth0005,sete,9,-8vmzsmwu3yk49nivkwl2ezosubp8e,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-10-23,choice_set_1,FALSE,FALSE,NA
synth0005,sete,9,4csogfys215ilnkpljr23-1qgs38ugr25l6c5aof48zt2wn6zeat4za,N,TRUE,1,50,0,8,77,95,5,3,4763,2625.0510001182556,Femme,48,Non étudiant,J'habite en couple,1,3,3,1,0,"la situation, le prix, la propreté, les commodités,l accueil,s'il y a de quoi se restaurer",j'ai choisi de façon à être proche de la mer de ne pas à avoir trop de transports à prendre bien situé et logement agréable,que l'appartement a de bons retours ou de bons avis.,non,"l'attente des pages etait un peu longue, sinon c'était bien",0,1,0,FALSE,NA,9,5,372.161044256296,FALSE,82.7043027933687,TRUE,FALSE,TRUE,11,NA,2,FALSE,2026-10-23,choice_set_1,FALSE,FALSE,NA
